Region,Sales,Profit,Date,Units Sold,Product Category
Kerala,5958.5,1309.71,27-03-2023,97,Electronics
Maharashtra,1587.07,710.77,31-01-2023,14,Electronics
Kerala,3472.37,952.36,25-07-2023,66,Books
Punjab,3960.01,721.31,31-12-2023,77,Clothing
Haryana,3296.49,1989.39,09-02-2023,74,Books
Punjab,7500.5,1372.12,03-11-2023,112,Clothing
Rajasthan,2031.33,313.85,22-07-2023,60,Furniture
Maharashtra,4890.76,661.75,28-08-2023,64,Electronics
Gujarat,2792.9,460.05,02-12-2023,62,Furniture
Punjab,564.35,1194.67,20-12-2023,12,Clothing
Haryana,9610.18,762.17,04-01-2023,78,Electronics
Karnataka,4206.11,80.3,14-03-2023,111,Electronics
Gujarat,2085.54,1741.86,14-07-2023,11,Clothing
Karnataka,3973.55,222.73,06-10-2023,48,Clothing
Rajasthan,3423.87,464.75,18-02-2023,16,Electronics
Karnataka,9217.16,554.24,23-11-2023,132,Clothing
Haryana,1191.77,833.51,08-08-2023,134,Furniture
Kerala,7363.3,521.71,08-10-2023,67,Clothing
Karnataka,3986.57,1781.78,30-12-2023,85,Books
Punjab,8062.36,1704.54,27-06-2023,69,Furniture
Maharashtra,3774.65,1242.6,12-02-2023,130,Clothing
Haryana,8723.98,1009.56,19-06-2023,137,Electronics
Haryana,8905.73,442.49,06-09-2023,11,Electronics
Gujarat,5718.74,1483.51,03-11-2023,139,Furniture
Gujarat,9963.9,301.08,09-10-2023,69,Furniture
Maharashtra,3277.89,577.41,07-03-2023,49,Clothing
Kerala,806.18,404.59,18-07-2023,27,Clothing
Punjab,8652.53,1607.15,28-10-2023,11,Electronics
Gujarat,1874.52,1367.25,18-01-2023,16,Clothing
Kerala,4425.25,944.78,18-09-2023,115,Electronics
Maharashtra,575.88,1226.24,06-10-2023,59,Furniture
Karnataka,8471.79,1970.07,27-03-2023,41,Clothing
Maharashtra,8855.71,1550.69,23-05-2023,110,Clothing
Maharashtra,1096.88,1587.62,06-03-2023,31,Books
Gujarat,5112.85,1735.27,19-10-2023,1,Books
Kerala,727.26,212.86,09-04-2023,15,Books
Kerala,4687.97,791.23,20-06-2023,44,Clothing
Kerala,3005.2,1276.98,28-03-2023,135,Furniture
Maharashtra,3089.46,1263.81,18-05-2023,24,Electronics
Gujarat,3783.22,1624.3,28-12-2023,110,Books
Gujarat,3131.27,392.08,06-12-2023,3,Electronics
Gujarat,4974.71,579.85,15-11-2023,93,Electronics
Gujarat,3400.73,179.15,30-04-2023,67,Clothing
Punjab,9676.05,1363.3,15-01-2023,31,Clothing
Punjab,1943.92,513.43,13-09-2023,17,Books
Punjab,3396.42,253.52,06-08-2023,24,Electronics
Kerala,3813.35,1649.14,04-03-2023,55,Books
Haryana,3370.25,1306.47,23-03-2023,76,Books
Punjab,7087.57,979.02,24-04-2023,7,Furniture
Maharashtra,6508.07,1649.29,26-07-2023,138,Furniture
Karnataka,610.97,1625.73,29-08-2023,47,Electronics
Rajasthan,5025.44,457.14,02-10-2023,137,Books
Punjab,8040.03,1894.41,26-06-2023,136,Books
Haryana,7652.94,1578.7,03-05-2023,59,Books
Haryana,976.26,1922.16,30-10-2023,131,Electronics
Gujarat,4962.21,187.54,14-10-2023,147,Furniture
Punjab,682.16,549.31,16-07-2023,48,Books
Haryana,4941.51,1629.02,09-12-2023,15,Electronics
Punjab,9532.47,1542.38,30-05-2023,24,Furniture
Kerala,7106.53,963.85,22-01-2023,28,Clothing
Kerala,5478.62,418.73,15-10-2023,120,Electronics
Rajasthan,8720.45,1382.07,20-10-2023,7,Books
Gujarat,5690.9,1980.13,22-04-2023,64,Furniture
Karnataka,9341.03,760.49,21-01-2023,122,Furniture
Karnataka,9407.54,126.18,25-04-2023,54,Electronics
Haryana,5732.56,1985.15,06-08-2023,83,Electronics
Rajasthan,2851.19,1831.83,17-11-2023,52,Electronics
Karnataka,9911.33,606.53,15-09-2023,14,Electronics
Haryana,4618.56,631.63,16-11-2023,133,Books
Gujarat,7742.87,1590.42,30-05-2023,61,Electronics
Haryana,6158.03,342.45,29-04-2023,38,Furniture
Maharashtra,6050.01,1337.97,17-04-2023,120,Books
Gujarat,4404.2,828.72,04-01-2023,119,Electronics
Kerala,9449.85,196.62,22-02-2023,75,Furniture
Haryana,8247.98,712.41,08-10-2023,10,Furniture
Gujarat,2828.7,316.94,19-06-2023,23,Electronics
Punjab,4815.06,1039.66,10-01-2023,68,Books
Karnataka,5075.34,701.02,22-10-2023,145,Electronics
Punjab,1555.88,1801.37,30-11-2023,55,Electronics
Gujarat,7263.87,1633.38,28-05-2023,122,Clothing
Karnataka,1740.13,503.05,31-01-2023,33,Clothing
Rajasthan,2686.96,185.72,29-07-2023,23,Books
Haryana,1639.29,376.13,07-04-2023,99,Furniture
Haryana,6468.35,258.26,06-12-2023,20,Clothing
Haryana,9208.57,633.61,20-12-2023,39,Electronics
Haryana,3910.11,343.5,10-07-2023,7,Books
Maharashtra,9701.3,1392.55,18-05-2023,130,Furniture
Karnataka,4598.51,352.36,28-01-2023,65,Electronics
Rajasthan,3695.43,1329.13,31-05-2023,81,Electronics
Punjab,7749.93,1711.6,14-04-2023,135,Electronics
Karnataka,9285.29,1740.87,21-05-2023,77,Clothing
Punjab,7468.03,1383.44,21-11-2023,37,Clothing
Punjab,7999.82,189.82,03-09-2023,6,Electronics
Haryana,8057.37,1350.99,20-02-2023,138,Books
Punjab,3715.03,342.36,02-04-2023,53,Clothing
Punjab,3710.09,833.21,12-01-2023,45,Electronics
Punjab,5809.44,1770.8,16-10-2023,55,Books
Karnataka,8577.06,450.65,17-02-2023,71,Books
Punjab,9111.5,1367.08,19-06-2023,88,Electronics
Gujarat,6996.62,1612.46,03-12-2023,43,Electronics
Punjab,5634.89,75.33,26-02-2023,110,Clothing
Kerala,9119.05,70.18,23-11-2023,76,Clothing
Karnataka,9301.12,671.86,19-01-2023,60,Clothing
Kerala,5791.48,1656.22,07-09-2023,36,Furniture
Maharashtra,2078.95,1763.83,25-10-2023,39,Clothing
Kerala,7936.65,1726.65,25-04-2023,9,Books
Punjab,2009.46,1117.17,07-12-2023,71,Electronics
Gujarat,5609.85,287.04,21-06-2023,85,Electronics
Maharashtra,8148.16,423.94,18-10-2023,63,Furniture
Karnataka,9544.89,1653.86,12-02-2023,129,Clothing
Karnataka,6560.79,1466.25,05-10-2023,46,Clothing
Maharashtra,1361.77,903.19,23-07-2023,25,Books
Maharashtra,2022.71,1599.59,19-10-2023,67,Books
Karnataka,1571.26,583.71,28-08-2023,61,Books
Maharashtra,6369.8,935.78,03-11-2023,98,Clothing
Punjab,663.9,603.43,20-09-2023,137,Furniture
Rajasthan,667.42,1269.39,07-01-2023,2,Electronics
Karnataka,6196.08,498.39,15-06-2023,47,Electronics
Rajasthan,1879.7,869.83,16-10-2023,67,Clothing
Karnataka,4954.33,1116.4,09-05-2023,3,Clothing
Kerala,5560.42,948.93,12-02-2023,52,Furniture
Maharashtra,5400.12,1871.87,17-04-2023,88,Clothing
Punjab,9893.36,1692.91,10-10-2023,110,Clothing
Haryana,4868.56,1478.85,03-08-2023,83,Clothing
Rajasthan,2419.54,1006.19,16-01-2023,109,Books
Kerala,8231.12,767.35,03-03-2023,7,Furniture
Karnataka,2762.95,700.81,15-02-2023,142,Clothing
Karnataka,3320.57,731.05,06-04-2023,53,Clothing
Punjab,1338.52,1967.05,03-11-2023,20,Furniture
Haryana,5387.55,385.03,11-05-2023,89,Clothing
Rajasthan,9245.73,64.6,09-02-2023,51,Clothing
Gujarat,9650.46,1400.25,29-12-2023,24,Electronics
Kerala,7529.21,1408.01,04-03-2023,35,Furniture
Karnataka,2251.37,936.54,09-10-2023,135,Clothing
Rajasthan,2769.3,1512.86,06-04-2023,117,Clothing
Punjab,7490.27,205.93,20-11-2023,73,Clothing
Haryana,2906.47,1303.78,28-09-2023,53,Clothing
Gujarat,9880.16,368.6,11-11-2023,65,Books
Gujarat,7635.04,1015.72,23-02-2023,124,Clothing
Kerala,6068.22,1805.95,26-03-2023,2,Clothing
Kerala,8270.44,339.72,06-02-2023,82,Clothing
Karnataka,8186.05,1009.59,29-07-2023,50,Electronics
Punjab,5678.81,488.29,21-01-2023,145,Electronics
Maharashtra,5604.82,296.22,05-03-2023,107,Clothing
Punjab,7429.14,641.17,29-10-2023,45,Electronics
Punjab,9273.45,1235.68,08-04-2023,101,Furniture
Maharashtra,2325.2,1314.34,16-04-2023,140,Books
Karnataka,1949.55,1786.85,23-08-2023,57,Furniture
Karnataka,8943.17,225.61,22-08-2023,30,Electronics
Haryana,9075.74,1564.64,19-09-2023,128,Clothing
Gujarat,8700.28,949.81,22-12-2023,32,Furniture
Karnataka,4062.02,1878.25,19-06-2023,64,Clothing
Haryana,8417.28,1030.41,31-03-2023,105,Clothing
Kerala,9461.82,1280.78,04-05-2023,130,Furniture
Rajasthan,8752.21,1203.29,12-10-2023,48,Clothing
Maharashtra,6576.83,1674.08,08-06-2023,102,Furniture
Maharashtra,9927.75,528.42,08-07-2023,96,Electronics
Punjab,972.09,180.58,27-05-2023,20,Electronics
Maharashtra,5740.78,1816.2,05-06-2023,99,Books
Haryana,2486.86,1766.35,14-08-2023,141,Furniture
Haryana,2430.06,319.82,19-08-2023,101,Books
Maharashtra,5882.16,1148.05,06-07-2023,64,Electronics
Rajasthan,6140.54,739.7,22-08-2023,51,Clothing
Rajasthan,4457.9,788.92,28-07-2023,46,Books
Maharashtra,2999.98,765.99,11-02-2023,127,Electronics
Punjab,2026.08,1307.88,25-03-2023,85,Electronics
Kerala,4528.92,622.24,15-11-2023,33,Electronics
Punjab,5238.5,527.55,25-02-2023,40,Furniture
Kerala,621.51,900.62,30-04-2023,20,Electronics
Gujarat,4200.71,683.32,19-02-2023,47,Clothing
Kerala,7111.37,1897.82,05-10-2023,120,Furniture
Karnataka,8837.71,1707.31,22-12-2023,116,Electronics
Rajasthan,4901.93,998.32,25-11-2023,42,Books
Kerala,6874.67,715.48,12-06-2023,100,Clothing
Punjab,9126.5,1305.92,22-02-2023,12,Electronics
Gujarat,9532.77,110.03,30-05-2023,142,Furniture
Gujarat,5868.17,1247.72,29-10-2023,134,Furniture
Rajasthan,550.87,796.7,02-02-2023,55,Furniture
Gujarat,9595.95,359.26,10-09-2023,142,Clothing
Gujarat,2900.27,1270.87,15-07-2023,34,Electronics
Gujarat,6944.39,1573.94,29-01-2023,37,Furniture
Gujarat,8656.58,1754.7,18-10-2023,38,Clothing
Punjab,3418.38,263.29,18-04-2023,63,Electronics
Maharashtra,6656.46,1137.07,26-05-2023,79,Furniture
Kerala,3428.58,235.46,20-09-2023,135,Books
Haryana,5578.8,1618.19,20-01-2023,74,Clothing
Kerala,2489.95,473,28-03-2023,6,Furniture
Rajasthan,7966.22,840.88,13-09-2023,63,Electronics
Gujarat,2201.53,1021.68,23-02-2023,103,Books
Rajasthan,1940.8,1595.98,05-01-2023,136,Furniture
Karnataka,4078.55,988.82,28-06-2023,23,Electronics
Karnataka,3143.81,889.7,12-06-2023,18,Electronics
Karnataka,7197.18,1792.38,26-12-2023,1,Books
Maharashtra,2667.81,1004.08,21-03-2023,116,Books
Kerala,3726.8,156.96,18-03-2023,4,Furniture
Haryana,4824.99,928.07,22-04-2023,28,Clothing
Punjab,2158.3,770.26,01-11-2023,126,Electronics
Rajasthan,5865.91,887.21,02-04-2023,28,Furniture
Kerala,5971.33,888.39,20-01-2023,58,Furniture
Gujarat,8434.25,916.9,18-03-2023,97,Electronics
Maharashtra,5454.04,737.14,02-08-2023,138,Clothing
Karnataka,7614.99,1713.58,09-09-2023,128,Clothing
Karnataka,8321.17,1132.04,08-04-2023,139,Clothing
Gujarat,1654.43,1277.45,23-12-2023,14,Electronics
Kerala,7971.92,553.42,24-03-2023,34,Furniture
Gujarat,3508.47,830.65,22-01-2023,98,Books
Maharashtra,8338.18,1247.21,05-07-2023,88,Clothing
Rajasthan,2893.35,1029.9,20-01-2023,63,Clothing
Maharashtra,2167.98,1598.61,31-05-2023,133,Books
Karnataka,1742.45,1610.41,18-11-2023,118,Furniture
Karnataka,9109.74,215.98,23-11-2023,118,Furniture
Karnataka,4125.66,498.18,04-02-2023,129,Clothing
Gujarat,7745.18,55.41,19-03-2023,39,Furniture
Punjab,7640.34,1864.1,24-03-2023,2,Furniture
Gujarat,2191.18,1068.7,02-12-2023,25,Electronics
Rajasthan,5947.38,1346.5,07-10-2023,137,Electronics
Rajasthan,4232.16,95.98,02-07-2023,136,Books
Punjab,3441.64,759.21,11-06-2023,48,Electronics
Kerala,3919.76,1489.86,10-05-2023,103,Furniture
Punjab,9780.84,1218.37,21-09-2023,41,Furniture
Maharashtra,7197.74,1405.1,24-04-2023,43,Books
Gujarat,2294.62,1195.38,06-01-2023,30,Electronics
Haryana,6777.55,224.07,09-07-2023,98,Furniture
Rajasthan,3918.86,111.86,05-09-2023,118,Furniture
Kerala,524.62,1038.01,12-10-2023,49,Clothing
Gujarat,7839.58,239.16,22-11-2023,34,Books
Kerala,7285.7,1696.25,09-07-2023,11,Books
Kerala,1394.86,829.36,21-11-2023,60,Electronics
Punjab,8094,598.09,27-11-2023,106,Books
Maharashtra,5733.32,1282.21,17-07-2023,133,Electronics
Karnataka,1101.92,729.89,02-03-2023,35,Furniture
Rajasthan,9601.41,1010.65,30-05-2023,65,Furniture
Maharashtra,1050.55,85.51,24-01-2023,62,Clothing
Gujarat,8153.28,293.18,17-09-2023,97,Clothing
Karnataka,6427.52,1285.19,03-02-2023,138,Books
Rajasthan,8988.16,1290.22,05-02-2023,103,Clothing
Maharashtra,1400.73,679.04,21-01-2023,127,Clothing
Kerala,6475.78,1449.25,06-11-2023,21,Books
Maharashtra,2598.24,794.94,05-04-2023,137,Electronics
Rajasthan,3550.67,638.95,21-03-2023,86,Electronics
Haryana,3705.66,1161.59,05-04-2023,33,Books
Maharashtra,4307.64,1747.28,02-12-2023,120,Electronics
Gujarat,1534.27,1468.39,23-09-2023,92,Electronics
Gujarat,5172.48,541.65,07-11-2023,134,Furniture
Haryana,5684.81,1815.47,10-04-2023,46,Furniture
Karnataka,633.23,1961.78,28-01-2023,89,Clothing
Kerala,8254.01,110.39,26-02-2023,40,Clothing
Rajasthan,7473.08,709.86,22-08-2023,145,Furniture
Punjab,3115.4,1419.94,27-08-2023,42,Clothing
Rajasthan,4776.73,649.47,23-08-2023,91,Electronics
Rajasthan,1411.73,93.18,11-01-2023,69,Clothing
Karnataka,1287.89,581.94,21-04-2023,38,Clothing
Punjab,8084.1,1754.56,19-12-2023,27,Clothing
Rajasthan,6295.96,400.49,11-12-2023,121,Books
Rajasthan,3559.62,1734.1,01-12-2023,98,Books
Maharashtra,5677.78,149.18,17-08-2023,20,Furniture
Maharashtra,3564.04,1418.57,27-07-2023,55,Clothing
Haryana,7752.9,577.14,22-02-2023,33,Electronics
Punjab,9767.66,1670.24,02-11-2023,19,Electronics
Maharashtra,4203.28,359.5,29-03-2023,91,Clothing
Haryana,4128.36,237.95,29-01-2023,75,Books
Haryana,5925.82,1755.09,17-05-2023,53,Clothing
Karnataka,7410.93,269.25,07-07-2023,4,Furniture
Maharashtra,7892,1068.71,18-10-2023,87,Clothing
Maharashtra,4830.57,1882.11,06-04-2023,61,Electronics
Punjab,8388.18,653.5,30-01-2023,87,Furniture
Karnataka,3101.87,1414.29,28-07-2023,2,Books
Haryana,1080.37,1849.1,08-02-2023,102,Books
Maharashtra,2683.2,1112.34,26-06-2023,74,Electronics
Karnataka,4117.07,638.81,09-05-2023,63,Clothing
Punjab,7490.23,1643.74,03-12-2023,108,Books
Gujarat,3599.9,1959.06,26-04-2023,10,Furniture
Punjab,2785.08,76.37,06-07-2023,36,Books
Punjab,8767.65,1072.95,08-08-2023,7,Electronics
Haryana,4497.39,773.78,04-02-2023,114,Furniture
Kerala,6246.85,1832.33,09-08-2023,32,Furniture
Rajasthan,5522.2,1306.63,15-06-2023,23,Furniture
Punjab,6980.12,1200.4,29-10-2023,146,Clothing
Haryana,5725.56,110.34,30-10-2023,20,Books
Haryana,1960.51,1846.55,25-12-2023,85,Electronics
Haryana,4113.45,710.73,15-08-2023,7,Clothing
Rajasthan,8427.59,96.73,26-01-2023,21,Books
Haryana,1212.85,621.72,16-09-2023,66,Electronics
Kerala,930.68,1048.19,15-07-2023,55,Clothing
Rajasthan,9816.73,718.33,19-03-2023,29,Furniture
Karnataka,9282.82,1797.58,11-02-2023,21,Furniture
Punjab,2711.49,445.36,21-08-2023,88,Electronics
Kerala,3055.38,783.91,15-12-2023,77,Electronics
Kerala,663.68,1552.26,26-09-2023,34,Electronics
Kerala,4793.91,294.52,10-09-2023,29,Books
Gujarat,4731.46,417.16,26-08-2023,52,Furniture
Kerala,3655.87,212.12,08-12-2023,14,Clothing
Haryana,6329.26,1653.66,13-10-2023,45,Books
Haryana,5637.67,1125.35,26-01-2023,12,Furniture
Rajasthan,3073.79,1027.23,20-10-2023,136,Electronics
Kerala,9706.51,1077.94,23-03-2023,140,Electronics
Maharashtra,667.97,1241.65,08-04-2023,64,Furniture
Maharashtra,1084.8,273.2,19-09-2023,29,Electronics
Kerala,1466.1,1620.3,10-09-2023,34,Clothing
Kerala,7747.68,1008.21,28-06-2023,138,Electronics
Rajasthan,1051.83,1040.14,27-06-2023,106,Clothing
Rajasthan,3348.52,1787.93,18-12-2023,48,Furniture
Haryana,5571.03,1294.69,05-10-2023,87,Books
Punjab,6078.62,85.46,06-11-2023,56,Books
Maharashtra,8860.34,986.86,26-02-2023,96,Books
Maharashtra,1539.57,901.08,03-06-2023,125,Clothing
Kerala,5024.01,125.16,06-06-2023,69,Books
Gujarat,5651.99,1830.53,11-05-2023,46,Clothing
Punjab,4139.99,1186.11,02-02-2023,30,Books
Gujarat,2517.82,1539.99,13-03-2023,20,Furniture
Maharashtra,8290.05,1551.24,19-08-2023,39,Electronics
Gujarat,8295.6,1632.89,29-09-2023,39,Furniture
Punjab,4212.56,1303.49,07-02-2023,60,Clothing
Punjab,6002.05,1123.47,22-02-2023,148,Furniture
Haryana,2542.56,340.79,17-02-2023,56,Clothing
Maharashtra,4502.13,484.35,20-07-2023,17,Clothing
Maharashtra,1298.97,1163.02,11-10-2023,86,Electronics
Haryana,2084.99,402.48,21-08-2023,79,Electronics
Haryana,3274.48,848.28,07-12-2023,97,Books
Gujarat,4455.7,437.4,03-04-2023,33,Electronics
Karnataka,9298.34,535.98,17-08-2023,73,Electronics
Haryana,8461.35,384.22,01-05-2023,75,Electronics
Rajasthan,4663.17,962.18,18-08-2023,64,Books
Gujarat,5986.45,838.53,28-06-2023,28,Electronics
Gujarat,7695.91,900.54,22-04-2023,8,Electronics
Karnataka,807.8,808.92,04-04-2023,71,Electronics
Punjab,4251.23,1332.1,28-07-2023,13,Electronics
Haryana,9075.37,1753.38,01-07-2023,54,Books
Rajasthan,4131.01,128.38,28-12-2023,51,Books
Kerala,4549.43,507.6,21-03-2023,7,Clothing
Maharashtra,9205.1,210.57,14-03-2023,24,Electronics
Rajasthan,7451.33,900.35,07-06-2023,146,Furniture
Punjab,9872.81,321.92,16-01-2023,133,Books
Maharashtra,1288.33,117.45,10-08-2023,112,Books
Rajasthan,7807,574.26,18-01-2023,139,Clothing
Maharashtra,9634.58,1058.11,16-11-2023,92,Electronics
Gujarat,9171.98,1635.47,25-07-2023,47,Electronics
Haryana,3970.38,915.94,24-08-2023,33,Furniture
Haryana,5725.59,1089.15,26-10-2023,11,Furniture
Rajasthan,4002.4,1947.35,24-04-2023,125,Clothing
Haryana,5379.31,1595.31,20-08-2023,42,Books
Maharashtra,8319.74,51.3,01-07-2023,121,Books
Punjab,7092.17,483.41,31-03-2023,120,Books
Maharashtra,7529.1,1444.07,19-03-2023,54,Clothing
Gujarat,2639.42,850.56,15-12-2023,147,Furniture
Rajasthan,6363.21,661.13,20-10-2023,115,Books
Maharashtra,8746.67,908.28,12-04-2023,63,Furniture
Gujarat,672.84,81.76,09-03-2023,14,Clothing
Gujarat,3006.79,964.91,01-11-2023,100,Clothing
Karnataka,6674.92,862.59,04-11-2023,86,Books
Kerala,9121.39,773.51,28-09-2023,43,Electronics
Punjab,4777.64,1238.3,15-12-2023,19,Furniture
Haryana,2543.3,728.49,04-03-2023,55,Furniture
Karnataka,7431.27,188.52,10-11-2023,42,Electronics
Punjab,2296.57,94.02,13-06-2023,144,Electronics
Karnataka,9344.88,1457.84,28-06-2023,62,Electronics
Rajasthan,9639.98,706,27-12-2023,57,Electronics
Haryana,9639.26,354.78,24-10-2023,83,Clothing
Gujarat,5807.83,1889.2,19-07-2023,115,Electronics
Karnataka,8536.98,1618.38,21-09-2023,141,Clothing
Punjab,895.89,393.15,25-04-2023,119,Books
Kerala,1207.5,207.65,25-04-2023,16,Electronics
Karnataka,9185.59,1974.03,09-04-2023,75,Books
Haryana,8865.66,372.44,03-06-2023,45,Books
Gujarat,1905.73,818.88,04-06-2023,69,Furniture
Kerala,8760.85,1155.2,12-08-2023,18,Furniture
Gujarat,6847.21,312.81,14-02-2023,131,Clothing
Punjab,6714.27,192.08,23-07-2023,62,Clothing
Rajasthan,1400.81,1384.92,15-02-2023,85,Clothing
Rajasthan,5343.28,818.1,28-04-2023,76,Clothing
Punjab,5225.94,184.39,25-08-2023,126,Furniture
Haryana,2385.84,158.63,08-12-2023,94,Electronics
Rajasthan,6295.61,108.5,15-03-2023,65,Books
Kerala,6795.34,514.45,18-01-2023,38,Books
Punjab,7508.06,225.68,28-09-2023,133,Clothing
Punjab,2849.78,689.64,23-03-2023,36,Electronics
Maharashtra,2167.52,752.63,11-01-2023,53,Furniture
Gujarat,4175.9,1617.4,12-05-2023,7,Electronics
Maharashtra,7203.28,1522.25,11-06-2023,82,Electronics
Rajasthan,2204.91,1464.05,28-05-2023,35,Furniture
Rajasthan,8059.92,731.94,12-10-2023,127,Electronics
Kerala,6333.88,1345.97,11-12-2023,54,Books
Karnataka,8739.37,1375.29,05-01-2023,16,Books
Haryana,5345.11,1594.74,27-08-2023,44,Furniture
Kerala,9093.68,1345.91,22-07-2023,123,Books
Kerala,7943.06,1641.56,05-08-2023,136,Furniture
Rajasthan,727.09,1739.45,22-08-2023,54,Clothing
Karnataka,1338.58,1141.54,03-04-2023,92,Clothing
Punjab,8161.82,1353.77,11-06-2023,64,Electronics
Kerala,4598.12,1699.37,18-02-2023,107,Furniture
Maharashtra,4490.37,746.03,31-07-2023,37,Furniture
Karnataka,8449.75,1492.92,29-01-2023,63,Electronics
Maharashtra,7266.58,685.55,22-12-2023,47,Furniture
Gujarat,7615.13,669.15,27-05-2023,51,Furniture
Gujarat,9322.61,612.04,23-12-2023,6,Furniture
Punjab,4562.17,1761.45,25-04-2023,58,Electronics
Haryana,1671.13,1809.16,27-02-2023,148,Electronics
Maharashtra,7845.56,387.47,19-07-2023,121,Electronics
Maharashtra,882.53,1541.31,29-06-2023,118,Books
Haryana,3845.81,1766.44,24-09-2023,146,Furniture
Rajasthan,5753.69,1023.71,05-06-2023,110,Books
Punjab,9244.72,222.84,10-04-2023,60,Electronics
Haryana,7519.15,1474.78,02-08-2023,90,Clothing
Rajasthan,1120.72,493.73,08-08-2023,105,Furniture
Kerala,3847.41,1049.62,09-02-2023,122,Electronics
Punjab,3130.78,1734.55,16-01-2023,55,Electronics
Rajasthan,705.23,146.98,08-03-2023,94,Clothing
Haryana,1724.53,1005.47,22-07-2023,48,Furniture
Punjab,2945.69,232.32,28-07-2023,8,Clothing
Kerala,6538.86,1329.72,13-12-2023,42,Electronics
Kerala,4334.53,1166.88,02-06-2023,35,Clothing
Kerala,5944.82,1093.39,09-09-2023,150,Electronics
Kerala,8266.41,1129.72,20-12-2023,135,Clothing
Haryana,3775.46,815.86,07-03-2023,64,Clothing
Punjab,1954.28,354.76,20-06-2023,13,Clothing
Rajasthan,6625.36,1009.94,28-05-2023,40,Clothing
Maharashtra,6432.08,129.4,19-01-2023,67,Clothing
Gujarat,6925.85,766.05,14-09-2023,18,Electronics
Rajasthan,7974.68,93.2,09-10-2023,51,Clothing
Kerala,1898.95,1492.89,18-08-2023,117,Electronics
Rajasthan,8074.92,1899.01,18-10-2023,61,Books
Karnataka,3379.81,1207.34,19-09-2023,14,Books
Punjab,7995.26,198.05,11-04-2023,118,Electronics
Karnataka,2506.27,379.49,23-09-2023,132,Electronics
Karnataka,1092.81,50.09,05-01-2023,68,Clothing
Haryana,3482.8,603.43,06-08-2023,104,Furniture
Kerala,8937.57,1112.39,08-04-2023,115,Clothing
Punjab,4956.85,635.07,12-11-2023,90,Furniture
Gujarat,6835.65,798.7,05-12-2023,67,Electronics
Maharashtra,2847.52,347.02,17-01-2023,144,Electronics
Karnataka,7078.21,1620.88,21-04-2023,47,Electronics
Punjab,1047.97,1431.58,12-02-2023,100,Furniture
Karnataka,2223.73,556.86,06-11-2023,86,Furniture
Gujarat,1050.46,1035.97,04-08-2023,92,Furniture
Karnataka,3585.46,974.5,01-11-2023,116,Electronics
Haryana,947.88,587.3,16-06-2023,96,Books
Maharashtra,3586.35,1768.89,25-05-2023,42,Furniture
Gujarat,1139.34,1079.86,09-03-2023,137,Furniture
Punjab,1920.45,1910.69,14-03-2023,147,Electronics
Karnataka,4846.48,1341.17,09-05-2023,55,Electronics
Punjab,6446.61,1794.86,22-01-2023,149,Electronics
Kerala,8743.07,620.23,20-11-2023,108,Books
Rajasthan,7526.89,1730.35,23-06-2023,87,Furniture
Maharashtra,9919.7,968.76,28-04-2023,140,Electronics
Rajasthan,3256.26,242.55,09-06-2023,87,Clothing
Haryana,4042.17,740.12,04-04-2023,54,Furniture
Rajasthan,3631.44,1121.14,27-01-2023,28,Electronics
Maharashtra,8744.36,1608.63,08-07-2023,127,Furniture
Haryana,9352.78,1490.23,06-05-2023,80,Electronics
Gujarat,9972.11,1385.1,10-05-2023,79,Electronics
Punjab,5614.06,75.6,27-01-2023,49,Electronics
Gujarat,3165.85,626.17,31-10-2023,83,Clothing
Punjab,2031.59,1071.65,28-08-2023,23,Furniture
Punjab,1996.94,1415.08,11-05-2023,87,Furniture
Karnataka,7025.29,1389.32,13-07-2023,133,Furniture
Kerala,5100.63,186.26,09-08-2023,62,Electronics
Maharashtra,4258.29,232.8,26-12-2023,62,Books
Gujarat,7913.23,390.7,22-12-2023,79,Electronics
Maharashtra,4059.58,544.61,28-11-2023,95,Electronics
Haryana,5619.09,401.25,21-12-2023,115,Clothing
Kerala,7926.78,209.83,09-06-2023,86,Books
Kerala,1069.97,1433.98,28-03-2023,117,Furniture
Gujarat,6846.14,1581.23,07-01-2023,113,Furniture
Punjab,8720.99,1775.98,20-09-2023,123,Electronics
Punjab,4043.31,147.22,12-11-2023,112,Furniture
Kerala,766.42,957.03,03-09-2023,85,Electronics
Haryana,1521.52,1474.52,08-07-2023,128,Electronics
Maharashtra,733.21,1009.63,06-11-2023,34,Electronics
Haryana,6705.4,1795.51,08-07-2023,19,Electronics
Karnataka,8184.8,1834.56,03-11-2023,104,Clothing
Haryana,5442.06,1720.69,26-10-2023,95,Electronics
Karnataka,3142.93,178.42,17-09-2023,114,Electronics
Kerala,1959.37,279.7,14-01-2023,19,Furniture
Karnataka,4524.62,538.17,21-03-2023,150,Furniture
Kerala,983.57,460.32,26-01-2023,145,Electronics
Gujarat,7089.24,1215.6,31-01-2023,45,Clothing
Rajasthan,3646.8,81.43,18-02-2023,105,Clothing
Karnataka,1073.49,877.24,19-12-2023,99,Electronics
Punjab,3827.07,1519.72,31-05-2023,26,Furniture
Kerala,3516.44,276.47,07-03-2023,36,Electronics
Haryana,8903.6,310.02,04-12-2023,100,Electronics
Maharashtra,8530.93,740.69,21-12-2023,92,Clothing
Rajasthan,9550.62,76.24,02-03-2023,135,Furniture
Rajasthan,5594.29,1586.06,28-07-2023,101,Furniture
